district,mandal,season,crop,records,total_normal_area,total_actual_area,average_normal_area,average_actual_area,cultivation_share
Nalgonda,Chandur,Kharif,Palm oil,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Kharif,Ragi,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Kharif,Sugarcane,2,1.0,0.0,0.5,0.0,0.0
Nalgonda,Chandur,Kharif,Sugarcane planted,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Kharif,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Kharif,Sugarcane planted (sown),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Kharif,Sugarcane ratoon,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Kharif,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Kharif,Turmeric,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Paddy,3,753.0,2642.0,251.0,880.6666666666666,0.9017064846416383
Nalgonda,Chandur,Rabi,Bengal Gram,3,42.0,185.0,14.0,61.666666666666664,0.06313993174061433
Nalgonda,Chandur,Rabi,Black Gram,3,18.0,55.0,6.0,18.333333333333332,0.01877133105802048
Nalgonda,Chandur,Rabi,Ground nut,1,0.0,15.0,0.0,15.0,0.005119453924914676
Nalgonda,Chandur,Rabi,Maize,3,7.0,15.0,2.3333333333333335,5.0,0.005119453924914676
Nalgonda,Chandur,Rabi,Horse Gram,3,3.0,14.0,1.0,4.666666666666667,0.00477815699658703
Nalgonda,Chandur,Rabi,Groundnut,2,4.0,4.0,2.0,2.0,0.0013651877133105802
Nalgonda,Chandur,Rabi,Bajra,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Castor,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Chillies,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Green Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Jowar,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Onion,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Other crops,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Red Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Sesamum,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Sugarcane,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Sugarcane planted (sown),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chandur,Rabi,Sunflower,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Cotton,3,35407.0,37784.0,11802.333333333334,12594.666666666666,0.8518735627000947
Nalgonda,Chinthapally,Kharif,Red Gram,3,2642.0,2708.0,880.6666666666666,902.6666666666666,0.061054245389367365
Nalgonda,Chinthapally,Kharif,Paddy,3,2103.0,2347.0,701.0,782.3333333333334,0.05291518239617622
Nalgonda,Chinthapally,Kharif,Jowar,3,464.0,629.0,154.66666666666666,209.66666666666666,0.014181359065698698
Nalgonda,Chinthapally,Kharif,Bajra,3,212.0,297.0,70.66666666666667,99.0,0.0066961266176669525
Nalgonda,Chinthapally,Kharif,Chillies,3,144.0,278.0,48.0,92.66666666666667,0.0062677548811832075
Nalgonda,Chinthapally,Kharif,Green Gram,3,89.0,216.0,29.666666666666668,72.0,0.0048699102673941475
Nalgonda,Chinthapally,Kharif,Maize,3,54.0,60.0,18.0,20.0,0.0013527528520539298
Nalgonda,Chinthapally,Kharif,Castor,2,376.0,22.0,188.0,11.0,0.0004960093790864409
Nalgonda,Chinthapally,Kharif,Turmeric,3,0.0,13.0,0.0,4.333333333333333,0.00029309645127835145
Nalgonda,Chinthapally,Kharif,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Ginger,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Groundnut,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Horse Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Palm oil,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Ragi,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Soyabean,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Sugarcane,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Sugarcane planted,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Sugarcane planted (sown),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Sugarcane ratoon,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Kharif,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Paddy,3,799.0,2311.0,266.3333333333333,770.3333333333334,0.750568366352712
Nalgonda,Chinthapally,Rabi,Groundnut,2,295.0,296.0,147.5,148.0,0.09613510880155894
Nalgonda,Chinthapally,Rabi,Ground nut,1,0.0,196.0,0.0,196.0,0.06365703150373497
Nalgonda,Chinthapally,Rabi,Horse Gram,3,35.0,119.0,11.666666666666666,39.666666666666664,0.03864891198441052
Nalgonda,Chinthapally,Rabi,Maize,3,30.0,67.0,10.0,22.333333333333332,0.021760311789542058
Nalgonda,Chinthapally,Rabi,Chillies,3,33.0,46.0,11.0,15.333333333333334,0.014939915556999025
Nalgonda,Chinthapally,Rabi,Jowar,3,17.0,21.0,5.666666666666667,7.0,0.006820396232543034
Nalgonda,Chinthapally,Rabi,Bengal Gram,3,0.0,19.0,0.0,6.333333333333333,0.006170834686586554
Nalgonda,Chinthapally,Rabi,Sunflower,3,5.0,3.0,1.6666666666666667,1.0,0.000974342318934719
Nalgonda,Chinthapally,Rabi,Castor,2,0.0,1.0,0.0,0.5,0.0003247807729782397
Nalgonda,Chinthapally,Rabi,Bajra,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Green Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Onion,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Other crops,1,63.0,0.0,63.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Red Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Sesamum,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Sugarcane,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Sugarcane planted (sown),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chinthapally,Rabi,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Kharif,Cotton,3,23094.0,26815.0,7698.0,8938.333333333334,0.7972587262888744
Nalgonda,Chityala,Kharif,Paddy,3,4502.0,3701.0,1500.6666666666667,1233.6666666666667,0.11003746209193078
Nalgonda,Chityala,Kharif,Red Gram,3,1973.0,2370.0,657.6666666666666,790.0,0.07046441101266575
Nalgonda,Chityala,Kharif,Groundnut,3,196.0,493.0,65.33333333333333,164.33333333333334,0.014657786763394184
Nalgonda,Chityala,Kharif,Green Gram,3,71.0,129.0,23.666666666666668,43.0,0.0038354046500564906
Nalgonda,Chityala,Kharif,Maize,3,69.0,101.0,23.0,33.666666666666664,0.003002913718261283
Nalgonda,Chityala,Kharif,Soyabean,2,0.0,13.0,0.0,6.5,0.00038651364690491766
Nalgonda,Chityala,Kharif,Turmeric,3,1.0,6.0,0.3333333333333333,2.0,0.00017839091395611584
Nalgonda,Chityala,Kharif,Sugarcane,2,0.0,3.0,0.0,1.5,8.919545697805792e-05
Nalgonda,Chityala,Kharif,Sugarcane planted (sown),2,0.0,3.0,0.0,1.5,8.919545697805792e-05
Nalgonda,Chityala,Kharif,Bajra,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Kharif,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Kharif,Castor,2,24.0,0.0,12.0,0.0,0.0
Nalgonda,Chityala,Kharif,Chillies,3,2.0,0.0,0.6666666666666666,0.0,0.0
Nalgonda,Chityala,Kharif,Ginger,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Kharif,Horse Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Kharif,Jowar,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Kharif,Palm oil,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Kharif,Ragi,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Kharif,Sugarcane planted,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Kharif,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Kharif,Sugarcane ratoon,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Kharif,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Paddy,3,2237.0,5280.0,745.6666666666666,1760.0,0.9926677946982515
Nalgonda,Chityala,Rabi,Horse Gram,3,15.0,28.0,5.0,9.333333333333334,0.0052641473961270915
Nalgonda,Chityala,Rabi,Ground nut,1,0.0,5.0,0.0,5.0,0.0009400263207369807
Nalgonda,Chityala,Rabi,Sugarcane,2,0.0,3.0,0.0,1.5,0.0005640157924421884
Nalgonda,Chityala,Rabi,Sugarcane planted (sown),2,0.0,3.0,0.0,1.5,0.0005640157924421884
Nalgonda,Chityala,Rabi,Bajra,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Bengal Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Black Gram,3,9.0,0.0,3.0,0.0,0.0
Nalgonda,Chityala,Rabi,Castor,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Chillies,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Green Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Groundnut,2,3.0,0.0,1.5,0.0,0.0
Nalgonda,Chityala,Rabi,Jowar,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Maize,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Onion,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Other crops,1,48.0,0.0,48.0,0.0,0.0
Nalgonda,Chityala,Rabi,Red Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Sesamum,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Chityala,Rabi,Sunflower,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Paddy,3,9452.0,9838.0,3150.6666666666665,3279.3333333333335,0.4573474036539445
Nalgonda,Damaracharala,Kharif,Cotton,3,14112.0,9094.0,4704.0,3031.3333333333335,0.42276044814281066
Nalgonda,Damaracharala,Kharif,Chillies,3,1587.0,1243.0,529.0,414.3333333333333,0.05778438938217656
Nalgonda,Damaracharala,Kharif,Red Gram,3,603.0,832.0,201.0,277.3333333333333,0.03867788573288085
Nalgonda,Damaracharala,Kharif,Green Gram,3,462.0,504.0,154.0,168.0,0.02342987308818744
Nalgonda,Damaracharala,Kharif,Bajra,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Castor,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Ginger,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Groundnut,3,6.0,0.0,2.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Horse Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Jowar,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Maize,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Palm oil,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Ragi,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Soyabean,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Sugarcane,2,2.0,0.0,1.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Sugarcane planted,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Sugarcane planted (sown),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Sugarcane ratoon,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Kharif,Turmeric,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Paddy,2,0.0,7764.0,0.0,3882.0,0.9948744233726294
Nalgonda,Damaracharala,Rabi,Groundnut,1,0.0,40.0,0.0,40.0,0.005125576627370579
Nalgonda,Damaracharala,Rabi,Bajra,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Bengal Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Black Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Castor,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Chillies,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Cow Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Green Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Ground nut,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Horse Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Jowar,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Maize,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Onion,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Red Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Sesamum,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Sugarcane,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Sugarcane planted (sown),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damaracharala,Rabi,Sunflower,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damarcherla,Rabi,Paddy,1,2666.0,580.0,2666.0,580.0,1.0
Nalgonda,Damarcherla,Rabi,Bengal Gram,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damarcherla,Rabi,Black Gram,1,27.0,0.0,27.0,0.0,0.0
Nalgonda,Damarcherla,Rabi,Chillies,1,44.0,0.0,44.0,0.0,0.0
Nalgonda,Damarcherla,Rabi,Cow Gram,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damarcherla,Rabi,Green Gram,1,2.0,0.0,2.0,0.0,0.0
Nalgonda,Damarcherla,Rabi,Groundnut,1,13.0,0.0,13.0,0.0,0.0
Nalgonda,Damarcherla,Rabi,Horse Gram,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damarcherla,Rabi,Jowar,1,19.0,0.0,19.0,0.0,0.0
Nalgonda,Damarcherla,Rabi,Maize,1,2.0,0.0,2.0,0.0,0.0
Nalgonda,Damarcherla,Rabi,Other crops,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Damarcherla,Rabi,Sunflower,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Cotton,3,42370.0,37298.0,14123.333333333334,12432.666666666666,0.9454978706144799
Nalgonda,Devarakonda,Kharif,Paddy,3,2506.0,1128.0,835.3333333333334,376.0,0.028594605556682213
Nalgonda,Devarakonda,Kharif,Red Gram,3,1058.0,895.0,352.6666666666667,298.3333333333333,0.022688095720949097
Nalgonda,Devarakonda,Kharif,Chillies,3,53.0,40.0,17.666666666666668,13.333333333333334,0.001013993104846887
Nalgonda,Devarakonda,Kharif,Bajra,3,155.0,37.0,51.666666666666664,12.333333333333334,0.0009379436219833705
Nalgonda,Devarakonda,Kharif,Jowar,3,129.0,23.0,43.0,7.666666666666667,0.00058304603528696
Nalgonda,Devarakonda,Kharif,Maize,3,9.0,17.0,3.0,5.666666666666667,0.000430947069559927
Nalgonda,Devarakonda,Kharif,Green Gram,3,13.0,10.0,4.333333333333333,3.3333333333333335,0.00025349827621172174
Nalgonda,Devarakonda,Kharif,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Castor,2,115.0,0.0,57.5,0.0,0.0
Nalgonda,Devarakonda,Kharif,Ginger,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Groundnut,3,4.0,0.0,1.3333333333333333,0.0,0.0
Nalgonda,Devarakonda,Kharif,Horse Gram,2,8.0,0.0,4.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Palm oil,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Ragi,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Soyabean,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Sugarcane,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Sugarcane planted,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Sugarcane planted (sown),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Sugarcane ratoon,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Kharif,Turmeric,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Paddy,2,0.0,719.0,0.0,359.5,0.4573791348600509
Nalgonda,Devarakonda,Rabi,Ground nut,1,0.0,434.0,0.0,434.0,0.27608142493638677
Nalgonda,Devarakonda,Rabi,Groundnut,1,0.0,384.0,0.0,384.0,0.24427480916030533
Nalgonda,Devarakonda,Rabi,Horse Gram,2,0.0,23.0,0.0,11.5,0.014631043256997456
Nalgonda,Devarakonda,Rabi,Sunflower,2,0.0,9.0,0.0,4.5,0.0057251908396946565
Nalgonda,Devarakonda,Rabi,Jowar,2,0.0,3.0,0.0,1.5,0.0019083969465648854
Nalgonda,Devarakonda,Rabi,Bajra,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Bengal Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Black Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Castor,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Chillies,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Cow Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Green Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Maize,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Onion,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Red Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Sesamum,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Sugarcane,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Sugarcane planted (sown),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Devarakonda,Rabi,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Deverkonda,Rabi,Paddy,1,416.0,128.0,416.0,128.0,0.8648648648648649
Nalgonda,Deverkonda,Rabi,Groundnut,1,485.0,20.0,485.0,20.0,0.13513513513513514
Nalgonda,Deverkonda,Rabi,Bengal Gram,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Deverkonda,Rabi,Black Gram,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Deverkonda,Rabi,Chillies,1,2.0,0.0,2.0,0.0,0.0
Nalgonda,Deverkonda,Rabi,Cow Gram,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Deverkonda,Rabi,Green Gram,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Deverkonda,Rabi,Horse Gram,1,5.0,0.0,5.0,0.0,0.0
Nalgonda,Deverkonda,Rabi,Jowar,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Deverkonda,Rabi,Maize,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Deverkonda,Rabi,Other crops,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Deverkonda,Rabi,Sunflower,1,2.0,0.0,2.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Cotton,3,24894.0,21159.0,8298.0,7053.0,0.7153144016227181
Nalgonda,Gundlapally,Kharif,Paddy,3,3337.0,6906.0,1112.3333333333333,2302.0,0.23346855983772818
Nalgonda,Gundlapally,Kharif,Red Gram,3,990.0,689.0,330.0,229.66666666666666,0.023292765382014875
Nalgonda,Gundlapally,Kharif,Jowar,3,428.0,330.0,142.66666666666666,110.0,0.011156186612576065
Nalgonda,Gundlapally,Kharif,Bajra,3,561.0,196.0,187.0,65.33333333333333,0.006626098715348208
Nalgonda,Gundlapally,Kharif,Chillies,3,212.0,167.0,70.66666666666667,55.666666666666664,0.005645706558485463
Nalgonda,Gundlapally,Kharif,Maize,3,156.0,102.0,52.0,34.0,0.0034482758620689655
Nalgonda,Gundlapally,Kharif,Castor,2,134.0,19.0,67.0,9.5,0.0006423258958755916
Nalgonda,Gundlapally,Kharif,Turmeric,3,0.0,12.0,0.0,4.0,0.00040567951318458417
Nalgonda,Gundlapally,Kharif,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Ginger,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Green Gram,3,14.0,0.0,4.666666666666667,0.0,0.0
Nalgonda,Gundlapally,Kharif,Groundnut,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Horse Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Palm oil,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Ragi,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Soyabean,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Sugarcane,2,1.0,0.0,0.5,0.0,0.0
Nalgonda,Gundlapally,Kharif,Sugarcane planted,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Sugarcane planted (sown),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Sugarcane ratoon,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Kharif,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Paddy,3,672.0,1320.0,224.0,440.0,0.42348411934552455
Nalgonda,Gundlapally,Rabi,Groundnut,2,891.0,904.0,445.5,452.0,0.2900224574911774
Nalgonda,Gundlapally,Rabi,Ground nut,1,0.0,694.0,0.0,694.0,0.22264998395893487
Nalgonda,Gundlapally,Rabi,Sunflower,3,29.0,92.0,9.666666666666666,30.666666666666668,0.029515559833172923
Nalgonda,Gundlapally,Rabi,Horse Gram,3,19.0,75.0,6.333333333333333,25.0,0.02406159769008662
Nalgonda,Gundlapally,Rabi,Black Gram,3,2.0,12.0,0.6666666666666666,4.0,0.0038498556304138597
Nalgonda,Gundlapally,Rabi,Castor,2,0.0,10.0,0.0,5.0,0.003208213025344883
Nalgonda,Gundlapally,Rabi,Jowar,3,4.0,10.0,1.3333333333333333,3.3333333333333335,0.003208213025344883
Nalgonda,Gundlapally,Rabi,Bajra,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Bengal Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Chillies,3,2.0,0.0,0.6666666666666666,0.0,0.0
Nalgonda,Gundlapally,Rabi,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Green Gram,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Maize,3,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Onion,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Other crops,1,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Red Gram,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Sesamum,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Sugarcane,2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Sugarcane planted (harvest),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Sugarcane planted (sown),2,0.0,0.0,0.0,0.0,0.0
Nalgonda,Gundlapally,Rabi,Sugarcane ratoon (harvest),2,0.0,0.0,0.0,0.0,0.0
